PAA Title,Parent,Text,URL,URL Title
Wird eine Eheberatung von der Krankenkasse bezahlt?,Wie viel kostet eine Eheberatung?,"Die Eheberatung ist keine Therapie im Sinne der gesetzlichen oder privaten Krankenversicherung. Sie sollten deshalb nicht mit einer Bezuschussung der Therapie rechnen. Eine Ausnahme stellt die Paarberatung dar, bei der ein oder zwei Partner unter einer diagnostizierten psychischen Störung leiden. 5 May 2022","https://www.commerzbank.de/ratgeber/familie/was-kostet-eine-paartherapie/#:~:text=Die%20Eheberatung%20ist%20keine%20Therapie,einer%20diagnostizierten%20psychischen%20St%C3%B6rung%20leiden.",Kosten einer Paartherapie in der Übersicht - Commerzbank
Welche Krankenkasse zahlt Paartherapie?,Wie viel kostet eine Eheberatung?,"Da Paar- und Familientherapie nicht zur Psychotherapie zählen, werden die Kosten auch nicht von den gesetzlichen oder privaten Krankenkassen übernommen.","https://www.therapie.de/psyche/info/fragen/wichtigste-fragen/paartherapie-familientherapie/#:~:text=Da%20Paar%2D%20und%20Familientherapie%20nicht,gesetzlichen%20oder%20privaten%20Krankenkassen%20%C3%BCbernommen.",Kostenübernahme bei Paartherapie / Familientherapie - Therapie.de
Wer zahlt die Eheberatung?,Kann man eine Paartherapie von der Steuer absetzen?,"Durchschnittlich liegen die Kosten für eine Eheberatung zwischen 80 und 120 Euro pro Stunde. Diese müssen von den Ehepartnern selbst getragen werden, da die Krankenkasse diese nicht übernimmt.","https://www.sat1.de/themen/ratgeber/news/eheberatung-kosten-ablauf-und-erfolg-der-paartherapie-50622#:~:text=Durchschnittlich%20liegen%20die%20Kosten%20f%C3%BCr,die%20Krankenkasse%20diese%20nicht%20%C3%BCbernimmt.","Eheberatung: Kosten, Ablauf und Erfolg - SAT.1 Ratgeber"
Was passiert in der Paartherapie?,Kann man eine Paartherapie von der Steuer absetzen?,"Bei jeder Paarberatung geht es um die Beziehung der Partner. Die Beziehung ist sozusagen der »Patient«, da die Partner sich in ihr nicht (mehr) wohlfühlen. Es geht in der Beratung um Kommunikationsprobleme, Dauerkonflikte, Streit und Verletzungen unter denen beide Partner leiden und die sie alleine nicht lösen können.","https://www.profamilia-mainz.de/de/beratung/beratung-partnerschaft-sexualitaet-paar.html#:~:text=Bei%20jeder%20Paarberatung%20geht%20es,sie%20alleine%20nicht%20l%C3%B6sen%20k%C3%B6nnen.",Was ist Paarberatung? | Partnerschaft und Sexualität - Profamilia Mainz
Wie viel kostet ein beziehungscoach?,Kann man eine Paartherapie von der Steuer absetzen?,"Durchschnittlich liegen die Kosten für eine Eheberatung zwischen 80 und 120 Euro pro Stunde, wobei meist mit 10 Einheiten gearbeitet wird.","https://rent-a-pastor.com/was-kann-eine-paarberatung-kosten/#:~:text=Durchschnittlich%20liegen%20die%20Kosten%20f%C3%BCr,mit%2010%20Einheiten%20gearbeitet%20wird.",Was kann eine Paarberatung kosten? - Rent-a-pastor
Wird Psychotherapie von der AOK bezahlt?,Kann man Paartherapie von der Steuer absetzen?,Die AOK übernimmt die Kosten für eine erforderliche Psychotherapie (ambulant) in vollem Umfang. Die Abrechnung erfolgt über die Versichertenkarte. Die AOK unterstützt Sie auch bei der Suche nach einem geeigneten Therapeuten.,"https://www.aok.de/pk/leistungen/therapien/psychotherapie-ambulant/#:~:text=Die%20AOK%20%C3%BCbernimmt%20die%20Kosten%20f%C3%BCr%20eine%20erforderliche%20Psychotherapie%20(ambulant,Suche%20nach%20einem%20geeigneten%20Therapeuten.",Ambulante Psychotherapie - AOK
Was zählt zu den außergewöhnlichen Belastungen?,Kann man Paartherapie von der Steuer absetzen?,"Zu den außergewöhnlichen Belastungen zählen zahlreiche Kostenarten, beispielsweise Krankheitskosten, Kurkosten, Pflegekosten, Bestattungskosten, Wiederbeschaffungskosten nach einer Katastrophe wie einem Hochwasser sowie Unterhaltsleistungen an Bedürftige.","https://www.finanztip.de/aussergewoehnliche-belastungen/#:~:text=Zu%20den%20au%C3%9Fergew%C3%B6hnlichen%20Belastungen%20z%C3%A4hlen,Hochwasser%20sowie%20Unterhaltsleistungen%20an%20Bed%C3%BCrftige.",Außergewöhnliche Belastungen in der Steuererklärung absetzen - Finanztip
Was macht man in einer Familientherapie?,Kann man Paartherapie von der Steuer absetzen?,"   Mit Familientherapie ist keine Therapierichtung im eigentlichen Sinn gemeint, sondern ganz allgemein Therapie mit Familien. Im Gegensatz zur „klassischen“ Psychotherapie, bei der ein einzelner Klient behandelt wird, werden hier also auch andere Familienmitglieder bzw. wichtige Bezugspersonen in die Therapie einbezogen. 11 May 2016","https://www.therapie.de/psyche/info/therapie/familientherapie/artikel/#:~:text=Mit%20Familientherapie%20ist%20keine%20Therapierichtung,Bezugspersonen%20in%20die%20Therapie%20einbezogen.",Familientherapie: Behandlung des Systems Familie - Therapie.de
Wann ist es zu spät Beziehung?,Wann hat eine Paartherapie keinen Sinn?,"Wenn es keinen Teil mehr in uns gibt, der unseren Partner liebt, ihm nah sein möchte und zusammen mit ihm alt werden will, ist es zu spät für diese Liebe. Nach wenigen weiteren Jahren geht es für den Partner, der um Paartherapie gebeten hat, nicht mehr weiter.","https://www.eft-paartherapie-hannover.de/wann-ist-es-zu-spaet/#:~:text=Wenn%20es%20keinen%20Teil%20mehr,gebeten%20hat%2C%20nicht%20mehr%20weiter.",Wann ist es zu spät? - EFT Paartherapie Hannover
Wie viele Paare trennen sich nach Paartherapie?,Wann hat eine Paartherapie keinen Sinn?,"Auch eine konstruktive Trennung kann hilfreich sein und wird in der modernen Ergebnisforschung entsprechend bewertet. Vereinfacht gesagt, sind etwa zwei Drittel der Paartherapien erfolgreich, das heißt etwa 66 von 100 Paaren erleben irgendeine Verbesserung. 17 May 2010","https://www.sueddeutsche.de/wissen/paartherapie-66-prozent-erleben-irgendeine-besserung-1.456782#:~:text=Auch%20eine%20konstruktive%20Trennung%20kann,100%20Paaren%20erleben%20irgendeine%20Verbesserung.",Paartherapie - ""66 Prozent erleben irgendeine Besserung"" - Wissen
Kann eine Eheberatung wirklich helfen?,Wann hat eine Paartherapie keinen Sinn?,"Eine Paartherapie ist eine psychotherapeutische Methode zur Klärung partnerschaftlicher Konflikte. Wenn die Probleme sich festgefahren haben, die Fronten verhärtet sind und das gegenseitige Verständnis der Partner füreinander abhanden gekommen ist, kann die Paartherapie helfen, den Knoten zu lösen. 23 Aug 2021","https://www.netdoktor.de/therapien/psychotherapie/paartherapie/#:~:text=Eine%20Paartherapie%20ist%20eine%20psychotherapeutische,helfen%2C%20den%20Knoten%20zu%20l%C3%B6sen.","Paartherapie: Methode, Anwendung, Wirkung - NetDoktor.de"
Wie viele Sitzungen Paartherapie?,Wann ist es zu spät für eine Paartherapie?,Eine Paartherapie ist eine auf kurze Zeit ausgerichtete Therapiemaßnahme. Viele Paare berichten über eine deutliche Besserung ihrer Beziehung nach 2-3 Sitzungen und beenden die Paartherapie meist nach 5-6 Sitzungen.,"https://www.einxzwei-paartherapie.de/ihr-termin/ablauf-einer-paartherapie/#:~:text=Dauer%20der%20Paartherapie-,Eine%20Paartherapie%20ist%20eine%20auf%20kurze%20Zeit%20ausgerichtete%20Therapiema%C3%9Fnahme.,meist%20nach%205%2D6%20Sitzungen.","Ablauf, Dauer und Inhalt der Paartherapie"
Kann man alleine zur Eheberatung?,Wann ist es zu spät für eine Paartherapie?,"Eine Paartherapie alleine bietet dir einen sicheren Rahmen, um deine Bedürfnisse zu platzieren und kann auch bei möglichen Entscheidungsprozessen helfen - und ist manchmal sogar ein Akt der Selbstliebe. 2. Du kannst selbst ins Tun kommen und fühlst dich nicht mehr hilflos und alleine. 24 Jul 2020","https://lovemoves.de/paartherapie-blog/paartherapie-ueberreden-allein#:~:text=Eine%20Paartherapie%20alleine%20bietet%20dir,nicht%20mehr%20hilflos%20und%20alleine.",Soll ich meine bessere Hälfte zur Paartherapie überreden oder lieber ...
Was bedeutet wenn sich Paare auseinander leben?,Wann ist es zu spät für eine Paartherapie?,"   Ein Grund, weshalb sich viele Menschen trennen, ist, dass die Liebe im Laufe der Zeit einfach nachgelassen hat, sie sich auseinander gelebt haben und der Gegenüber mehr als Freund denn als Partner gesehen wird.","https://www.scheidung.de/auseinander-gelebt-trennung-und-scheidung.html#:~:text=Ein%20Grund%2C%20weshalb%20sich%20viele,denn%20als%20Partner%20gesehen%20wird.",AUSEINANDER gelebt – Trennung und Scheidung?
Wann ist die Ehe nicht mehr zu retten?,Wie viele Paare trennen sich nach Paartherapie?,"   Wann kann man eine Ehe nicht mehr retten? Wenn beide Partner aufgegeben haben, kann man eine ehe nicht mehr retten. Oder wenn beide nicht bereit sind an ihrem eigenen Verhalten zu arbeiten, sondern sich nicht davon abbringen lassen, auf Änderungen vom Partner zu warten.","https://lovomi.de/ehe-retten/#:~:text=Wann%20kann%20man%20eine%20Ehe,%C3%84nderungen%20vom%20Partner%20zu%20warten.",Ehe Retten: Die 5 entscheidenden Bausteine + Selbsttest - Lovomi
Wie oft finden getrennte Paare wieder zusammen?,Wie viele Paare trennen sich nach Paartherapie?,"Denn viele Paare, die ihre Beziehung beenden, finden am Ende doch wieder zueinander. Demnach ergab eine Studie aus dem Jahr 2013, dass mehr als ein Drittel der Paare, die zusammenleben, und ein Fünftel der verheirateten Paare nach einer Trennung wieder zusammengekommen sind. 30 Apr 2022","https://www.businessinsider.de/leben/beziehung/ihr-seid-nach-einer-trennung-wieder-zusammen-dieser-leitfaden-zeigt-euch-wie-ihr-den-erneuten-weg-in-die-beziehung-in-acht-schritten-meistert-b/#:~:text=Denn%20viele%20Paare%2C%20die%20ihre,einer%20Trennung%20wieder%20zusammengekommen%20sind.",Wieder mit dem Ex zusammen: So klappt eine zweite Beziehung
Kann Abstand die Beziehung retten?,Wie viele Paare trennen sich nach Paartherapie?,"Wenn ihr euch in einer Situation komplett verfahren habt, kann auch eine Auszeit helfen, um Abstand zu gewinnen. Manchmal hilft eine räumliche Trennung für ein paar Tage. Bei großen Krisen ist auch eine Beziehungspause ratsam, um wieder mehr Klarheit über die Partnerschaft zu bekommen. 29 Jun 2021","https://www.parship.de/ratgeber/loslassen/beziehung-retten/#:~:text=Wenn%20ihr%20euch%20in%20einer,%C3%BCber%20die%20Partnerschaft%20zu%20bekommen.",Beziehung retten: So kämpfst du erfolgreich um den Partner - Parship
Wann ist die schwierigste Zeit in einer Beziehung?,Wann ist die Liebe vorbei?,"Und jetzt haltet euch fest: Das gefährlichste und kritischste Jahr in der Partnerschaft ist demnach das erste! 60 Prozent der Beziehungen, die Rosenfeld auf dem Zettel hatte, zerbrachen noch vor dem ersten Jahrestag – trotz Verliebtheit, Schmetterlinge im Bauch und rosaroter Brille. 16 Nov 2021","https://www.brigitte.de/liebe/beziehung/laut-statistik--die-meisten-paare-trennen-sich-in-diesem-beziehungsjahr-11544588.html#:~:text=Und%20jetzt%20haltet%20euch%20fest,im%20Bauch%20und%20rosaroter%20Brille.",In diesem Beziehungsjahr trennen sich die meisten Paare - Brigitte
Was macht die Liebe kaputt?,Wann ist die Liebe vorbei?,"Sorgen und Ängste machen sich in dir breit und lassen dich nicht zur Ruhe kommen. Auch Eifersucht kann geschürt werden, wenn mal keine Antwort vom liebsten kommt. Auf Dauer kann das „ständige voneinander Hören“ für eine Beziehung belastend sein.","https://www.liebesmeer.de/ratgeber/partnerschaft-beziehung/beziehung-kaputt/#:~:text=Sorgen%20und%20%C3%84ngste%20machen%20sich,f%C3%BCr%20eine%20Beziehung%20belastend%20sein.",Beziehung kaputt: 13+1 Signale & was du tun kannst - LiebesMeer
Wie finde ich heraus ob ich ihn noch Liebe?,Wann ist die Liebe vorbei?,"Hat sich die Liebe einfach abgenutzt, gab es einen konkreten Anlass oder haben Sie sich neu verliebt? Wenn Sie Ihren Partner vermissen und sich nach seiner Nähe und Präsenz sehnen, sobald Sie für einige Zeit getrennt sind, ist dies ein mögliches Zeichen dafür, dass Sie noch Gefühle für ihn haben. 24 Nov 2021","https://ratgeber.bunte.de/liebe-ich-meinen-freund-und-partner-noch-so-finden-sie-es-heraus_139277#:~:text=Hat%20sich%20die%20Liebe%20einfach,noch%20Gef%C3%BChle%20f%C3%BCr%20ihn%20haben.",Liebe ich meinen Freund und Partner noch? So finden Sie es heraus
Was ist das Schlimmste nach einer Trennung?,Was sollte man nach der Trennung nicht tun?,"Der erste Monat nach der Trennung ist der Schlimmste. Es kann sich wie das Ende der Welt anfühlen. Sie wissen gar nicht, wie Sie ohne ihn alles schaffen sollen und Sie vermissen ihn so sehr, dass Sie am liebsten anrufen würden – oder zumindest Facebook und Instagram nach Informationen über ihn durchwühlen. 10 Sept 2022","https://www.freundin.de/so-kommen-sie-durch-die-4-phasen-nach-der-trennung-freundin-de#:~:text=Der%20erste%20Monat%20nach%20der,nach%20Informationen%20%C3%BCber%20ihn%20durchw%C3%BChlen.",So kommen Sie durch die 4 Phasen nach der Trennung | freundin.de
Wie lange dauert die schlimmste Phase der Trennung?,Was sollte man nach der Trennung nicht tun?,"   Wie bereits erwähnt, lässt sich nicht pauschal sagen, wie lange es dauert, um Trennungsschmerz zu überwinden. Generell gilt: Wenn Sie Ihre Emotionen zulassen, hilft Ihnen das, den Liebeskummer zu verarbeiten. Manchmal kann es aber bis zu einem Jahr dauern, bis man sicher wieder frei und hoffnungsvoll fühlt. 10 Nov 2020","https://www.stuttgarter-nachrichten.de/inhalt.trennungsschmerz-wie-lange-dauert-liebeskummer-mhsd.b46c57cb-ab52-4d0d-ac09-097ff7de69d7.html#:~:text=Wie%20bereits%20erw%C3%A4hnt%2C%20l%C3%A4sst%20sich,wieder%20frei%20und%20hoffnungsvoll%20f%C3%BChlt.",Trennung verarbeiten: Wie lange dauert Liebeskummer?
Wie lange sollte man nach einer Trennung alleine sein?,Was sollte man nach der Trennung nicht tun?,"Das wäre jedenfalls ideal. Acht Wochen, um sich abzunabeln. Acht Wochen, um sich zu orientieren. Acht Wochen, um auszugehen, mit sich allein Spaß zu haben, das Leben zu lieben. 14 Sept 2016","https://www.rtl.de/cms/trennung-wie-lange-soll-man-allein-bleiben-2867688.html#:~:text=Das%20w%C3%A4re%20jedenfalls%20ideal.,haben%2C%20das%20Leben%20zu%20lieben.",Trennung: Wie lange soll man allein bleiben? - RTL News
Was wenn der Partner kein sexuelles Interesse mehr zeigt?,Kann man wirklich jede Beziehung retten?,"Gehen Sie zum Beispiel zusammen wandern oder machen Sie ein romantisches Picknick. Auch ein Urlaub sorgt für neue Impulse. Das kann die Leidenschaft im Bett wieder aufflammen lassen. Sollten Sie im Bett etwas Neues ausprobieren wollen, können z.B. auch aufregende Sex Rollenspiele oder Sex-Spielzeuge helfen. 27 Dec 2018","https://www.freundin.de/sex-was-tun-wenn-partner-keinen-sex-mehr-moechte#:~:text=Gehen%20Sie%20zum%20Beispiel%20zusammen,Rollenspiele%20oder%20Sex%2DSpielzeuge%20helfen.","Das sollten Sie tun, wenn Ihr Partner keinen Sex mehr möchte | freundin.de"
Wie kann man wieder zueinander finden?,Kann man wirklich jede Beziehung retten?,Diese Tipps können helfen: Entspanne dich! ...  Seid mal wieder gut zueinander! ...  Macht mal etwas anderes! ...  Habt mal spontan Sex! ...  Unternimm öfter etwas alleine! ...  Mache den Zufriedenheits-Test! ...  Führt öfter 2+2-Gespräche! ...  Schafft euch eine gemeinsame Vision! More items... • 23 Jan 2023,https://www.womenshealth.de/love/partnerschaft/beziehung-auffrischen-mit-einfachen-tipps/,Beziehung retten: 9 Tipps | WOMEN'S HEALTH
Wann sollte man sich wirklich trennen?,Kann man wirklich jede Beziehung retten?,"Wenn du das Gefühl hast, immer mehr Zeit und Aufwand in die Beziehung zu investieren als er. Wenn er ständig Dinge tut, die dich kränken und verletzen. Wenn du dich mehr freust, Zeit ohne den Partner zu verbringen als mit ihm. Wenn ihr überhaupt nicht mehr zusammen lacht. 10 Jun 2022","https://www.womenshealth.de/love/partnerschaft/trennen-ja-oder-nein/#:~:text=Wenn%20du%20das%20Gef%C3%BChl%20hast,%C3%BCberhaupt%20nicht%20mehr%20zusammen%20lacht.",Soll ich mich trennen? Entscheidungshilfe! - Women's Health
Wann hat eine Paartherapie keinen Sinn?,Welche Fragen stellt der paartherapeut?,"Auf die Frage, wo die Grenzen liegen, antwortet Schallauer: „Wenn sich einer der Partner bereits innerlich von der Beziehung verabschiedet hat, wenn eine Außenbeziehung besteht, die nicht beendet wird, oder wenn die Bereitschaft eines Partners fehlt, dann macht eine Paartherapie wenig Sinn. 11 May 2020","https://www.meinegesundheit.at/cdscontent/?contentid=10007.688672#:~:text=Auf%20die%20Frage%2C%20wo%20die,macht%20eine%20Paartherapie%20wenig%20Sinn.",Paartherapie: Möglichkeiten und Grenzen
Wann ist es zu spät für eine Paartherapie?,Welche Fragen stellt der paartherapeut?,"An welchem Zeitpunkt einer Krise oder Beziehung sollte man einen Paartherapeuten aufsuchen? Aus Sicht der Experten gehen viele Paare zu spät zu einem Therapeuten - nämlich dann, wenn die Beziehung schon so marode ist, dass sie nicht mehr zu retten ist, wie Bernd Boettger sagt. 29 Jul 2016","https://www.sueddeutsche.de/leben/familie-alles-ueber-paartherapie-anfang-vom-ende-oder-letzte-rettung-dpa.urn-newsml-dpa-com-20090101-160721-99-768263#:~:text=An%20welchem%20Zeitpunkt%20einer%20Krise,ist%2C%20wie%20Bernd%20Boettger%20sagt.",Familie - Alles über Paartherapie: Anfang vom Ende oder letzte Rettung
Wie bereite ich mich auf eine Eheberatung vor?,Welche Fragen stellt der paartherapeut?,   Beginnen wir mit einigen möglichen Fragen für die erste Sitzung: 1 – Wie lange sind Sie schon ein Paar? ...  3 – Waren Sie schon einmal in einer Paartherapie? ...  5 – Was erwarten Sie sich von dieser Paartherapie? ...  7 – Was ist für Sie derzeit das größte Problem in der Beziehung? More items... • 10 Feb 2021,https://clevermemo.com/blog/paartherapie-fragen-paarberatung-systemische-paartherapie/,57 Paartherapie Fragen – Für die Paarberatung und systemische ...
Wie merkt man dass die Ehe am Ende ist?,Was kann ich tun um meine Ehe zu retten?,"7 Anzeichen, dass Ihre Ehe am Ende ist Sie haben sich nichts mehr zu sagen. ...  Sie kämpfen nicht mehr um Ihre Beziehung. ...  Sarkasmus und Wut statt konstruktiver Problemlösung. ...  Sie stellen sich ein Leben ohne Ihren Partner vor. ...  Sex und Zärtlichkeiten gibt es schon lange nicht mehr. More items...",https://www.kanzlei-landucci.de/ratgeber/scheidung/7-anzeichen-ehe-ende/,"7 Anzeichen, dass Ihre Ehe am Ende ist - Kanzlei Landucci"
Wie merkt man dass die Ehe vorbei ist?,Was kann ich tun um meine Ehe zu retten?,"Eine Ehe ist als gescheitert anzusehen, wenn die Lebensgemeinschaft der Eheleute nicht mehr besteht und nicht erwartet werden kann, dass die Eheleute sie wiederherstellen. Das Scheitern der Ehe wird vermutet, wenn die Eheleute das Trennungsjahr hinter sich gebracht haben.","https://eea-rechtsanwalt-nuernberg.de/quarantaenekoller-ehekrise/#:~:text=Eine%20Ehe%20ist%20als%20gescheitert,Trennungsjahr%20hinter%20sich%20gebracht%20haben.",Quarantänekoller- Ehekrise - Engelmann • Eismann • Ast
Was sind typische Eheprobleme?,Was kann ich tun um meine Ehe zu retten?,"Neben Eifersucht, unterschiedlichen Einstellungen zu Geldfragen, verschiedenen Auffassungen zu Nähe, Problemen mit Kindern oder mit den Eltern oder Schwiegereltern kann auch die nach Jahren eintretende Routine zu Problemen führen.","https://www.ehe.de/eheprobleme.html#:~:text=Neben%20Eifersucht%2C%20unterschiedlichen%20Einstellungen%20zu,eintretende%20Routine%20zu%20Problemen%20f%C3%BChren.",EHEPROBLEME: Was sind Ursachen? - EHE.de
Wie oft muss man zur Paartherapie?,Welche Krankenkasse zahlt Paartherapie?,"Behandlungsdauer von Paarberatung im Durchschnitt    10 % der Paare profitieren bei 1–2 Paarterminen. 50 % der Paare nutzen etwa sechs Sitzungen, um sich als Paar näherzukommen und die Veränderungen in der Beziehung weiterzuführen.","https://www.paarberatung-in-berlin.de/faqs/dauer-paartherapie-eheberatung#:~:text=Behandlungsdauer%20von%20Paarberatung%20im%20Durchschnitt,Ver%C3%A4nderungen%20in%20der%20Beziehung%20weiterzuf%C3%BChren.",Wie lang dauert eine Paartherapie? - Paarberatung in Berlin
Kann man eine Paartherapie von der Steuer absetzen?,Welche Krankenkasse zahlt Paartherapie?,Sie können die Kosten der Paartherapie/Paarberatung gemäß § 33 EstG unter ""außergewöhnliche Belastungen allgemeiner Art"" steuerlich absetzen.,"https://www.praxisbonn.de/paartherapie/kosten/#:~:text=Sie%20k%C3%B6nnen%20die%20Kosten%20der,Belastungen%20allgemeiner%20Art%22%20steuerlich%20absetzen.",Kosten von Paartherapie und Paarberatung
Welche Fragen kann ich in der Paartherapie stellen?,Welche Krankenkasse zahlt Paartherapie?,"Typische Fragen von Seiten des Paares bei der Paartherapie Wie können wir den guten Umgang miteinander aus der Anfangszeit unserer Beziehung wieder herstellen? ...  Wie können wir streiten lernen, ohne uns zu verletzen? ...  Welche Regeln braucht unsere Beziehung? ...  Wie trennen wir uns fair und in gegenseitiger Achtung? More items... • 25 Jul 2022",https://www.lebensidealisten.de/blog/paartherapie-typische-fragen-die-im-coaching-auftreten-koennen/,Paartherapie: Typische Fragen aus dem Paarcoaching - Lebensidealisten
Warum will mein Mann nicht zur Paartherapie?,Kann man alleine zur Paartherapie gehen?,"Der Weg zur Paartherapie impliziert für manche Männer, dass sie nicht selbst mit ihrer Partnerschaft und auftretende Unsicherheiten klarkommen. Sie sehen eine Beratung daher nicht als positiven Ansatz, um die Beziehung zu retten, sondern eher als Niederlage. 10 May 2021","https://www.lebensidealisten.de/blog/warum-wollen-maenner-keine-paartherapie/#:~:text=Der%20Weg%20zur%20Paartherapie%20impliziert,retten%2C%20sondern%20eher%20als%20Niederlage.",Warum wollen Männer keine Paartherapie? - Lebensidealisten
Wie lange dauert eine Paartherapie?,Kann man alleine zur Paartherapie gehen?,"   Dauer und der Ablauf einer Paartherapie/Paarberatung    Viele Paarberatungen benötigen nur 2 bis 5 Termine innerhalb von 3 bis 5 Monaten. Manchmal dauert die Begleitung über 1 Jahr, mit Treffen in größeren Abständen. Meist finden die ersten 2-3 Termine im Wochenrhythmus statt, danach 14-tägig bis monatlich. 7 Jun 2020","https://www.dynamicpaartherapie.de/2020/06/07/wie-lange-dauert-eine-paartherapie/#:~:text=Dauer%20und%20der%20Ablauf%20einer,danach%2014%2Dt%C3%A4gig%20bis%20monatlich.",Wie lange dauert eine Paartherapie?
Wie viel kostet eine Stunde Paartherapie?,Wer trägt die Kosten für eine Paartherapie?,"Bei einem seriösen und zertifizierten Therapeuten liegen die Kosten bei 80 bis 200€ pro Therapiestunde, je nach Dauer und Form der Paartherapie. Beachten Sie, ob die Abrechnung für 60 oder 90 Minuten Beratungszeit gilt. 5 May 2022","https://www.commerzbank.de/ratgeber/familie/was-kostet-eine-paartherapie/#:~:text=Bei%20einem%20seri%C3%B6sen%20und%20zertifizierten,oder%2090%20Minuten%20Beratungszeit%20gilt.",Kosten einer Paartherapie in der Übersicht - Commerzbank
Wie kann ich die Beziehung retten?,Wer trägt die Kosten für eine Paartherapie?,"Tipps, wie ihr eure Beziehung noch retten könnt Schafft Abstand und gebt euch Freiraum. ...  Macht euch bewusst, warum ihr zusammen seid. ...  Schafft gemeinsame Rituale im Alltag. ...  Lasst euch auf Kompromisse ein. ...  Überrascht einander mit aufmerksamen Gesten. ...  Nähert euch körperlich wieder an. ...  Kommuniziert gewaltfrei. More items... • 29 Jul 2021",https://www.emotion.de/psychologie-partnerschaft/partnerschaft/beziehung-retten,Beziehung retten: So gebt ihr der Liebe noch eine Chance
Wann die Ehe aufgeben?,Für wen ist eine Paartherapie sinnvoll?,"Wann es besser ist sich zu trennen    Dies ist immer der Fall, wenn Gewalt gegen die eigene Person oder die Kinder im Spiel ist, egal ob diese physischer oder psychischer Natur ist. Wenn die Beziehung toxisch und verletzend ist, muss man seine Ehe nicht retten (wollen). 26 Mar 2022","https://www.familie.de/familienleben/ehe-retten-tipps-fuer-eltern-in-der-krise/#:~:text=Wann%20es%20besser%20ist%20sich%20zu%20trennen,-W%C3%A4hrend%20es%20gute&text=Dies%20ist%20immer%20der%20Fall,Ehe%20nicht%20retten%20(wollen).",Ehe retten: 11 Tipps und 5 Gründe eure Beziehung zu retten - Familie.de
Wird eine Paartherapie von der Krankenkasse bezahlt?,Für wen ist eine Paartherapie sinnvoll?,"Da Paar- und Familientherapie nicht zur Psychotherapie zählen, werden die Kosten auch nicht von den gesetzlichen oder privaten Krankenkassen übernommen.","https://www.therapie.de/psyche/info/fragen/wichtigste-fragen/paartherapie-familientherapie/#:~:text=Da%20Paar%2D%20und%20Familientherapie%20nicht,gesetzlichen%20oder%20privaten%20Krankenkassen%20%C3%BCbernommen.",Kostenübernahme bei Paartherapie / Familientherapie - Therapie.de
Wie lange dauert eine Ehekrise?,Wie oft muss man zur Paartherapie?,"Es ist zwar möglich, dass Sie derzeit nur eine Phase durchlaufen, bei der Sie sich auf eigene Bedürfnisse konzentrieren, wenn diese jedoch schon länger als ein halbes Jahr andauert, sollten Sie in sich gehen und überlegen, ob Sie in einer Ehekrise stecken.","https://www.scheidung.de/ehekrise.html#:~:text=Es%20ist%20zwar%20m%C3%B6glich%2C%20dass,Sie%20in%20einer%20Ehekrise%20stecken.",Anzeichen erkennen und Ehekrise bewältigen - SCHEIDUNG.de
Wer trägt die Kosten für eine Paartherapie?,Wie oft muss man zur Paartherapie?,Paartherapie-Kosten müssen in der Regel von den betroffenen Paaren selbst getragen werden. Jeder Paartherapeut / jede Paartherapeutin kann die eigenen Preise frei festlegen.,"https://www.paarbalance.de/beziehungstipps/paartherapie-kosten/#:~:text=Paartherapie%2DKosten%20m%C3%BCssen%20in%20der,die%20eigenen%20Preise%20frei%20festlegen.",Komplette Übersicht aller Kosten einer Paartherapie - PaarBalance
Wie läuft eine Paarberatung ab?,Wie oft muss man zur Paartherapie?,"In der Paartherapie öffne ich dem Paar einen neuen Raum, in dem Platz genug für beide ist: für unterschiedliche Wahrnehmungen und Bedürfnisse, für die schweren und für die schönen Seiten der Beziehung, für die Wertschätzung des bzw. der Anderen und für eine konstruktive Auseinandersetzung mit den Unterschieden.","https://www.drweyers.de/paartherapie-eheberatung/wie-funktioniert-paartherapie#:~:text=In%20der%20Paartherapie%20%C3%B6ffne%20ich,konstruktive%20Auseinandersetzung%20mit%20den%20Unterschieden.",Wie funktioniert Paartherapie? Was passiert in der Paarberatung?
Wann ist man kein Paar mehr?,Wann ist die schwierigste Zeit in einer Beziehung?,"Die Nähe des anderen fühlt sich unangenehm an     Fühlen sich Umarmungen oder andere zärtliche Gesten plötzlich unangenehm an, kann die Partnerschaft nicht mehr in Ordnung sein. Wer die Nähe des anderen nicht mehr erträgt, sollte ernsthaft über eine Trennung nachdenken.","https://greator.com/10-anzeichen-fuer-eine-kaputte-beziehung/#:~:text=Die%20N%C3%A4he%20des%20anderen%20f%C3%BChlt%20sich%20unangenehm%20an&text=F%C3%BChlen%20sich%20Umarmungen%20oder%20andere,ernsthaft%20%C3%BCber%20eine%20Trennung%20nachdenken.",10 Anzeichen für eine kaputte Beziehung: So erkennst du sie
