PAA Title,Parent,Text,URL,URL Title
Was ist die beste Erziehung?,Welche Formen der Erziehung gibt es?,Die Studienlage ist eindeutig: Der autoritative Erziehungsstil gilt als wirksamster Weg um Kinder in ihrer sozial-emotionalen Entwicklung zu unterstützen um glückliche und gesunde Erwachsene zu werden. 3 Feb 2020,"https://www.superheldenkids.de/blog/welcher-erziehungsstil-ist-der-beste-um-glueckliche-und-gesunde-kinder-zu-erziehen/#:~:text=Die%20Studienlage%20ist%20eindeutig%3A,und%20gesunde%20Erwachsene%20zu%20werden.",Welcher Erziehungsstil ist der beste für glückliche Kinder?
Was ist wichtig für die Beziehung zwischen Eltern und Kindern?,Was ist ein gesundes Verhältnis zu den Eltern?,"Eine gesunde Eltern-Kind-Beziehung besteht aus Nähe und Abstand. Das heißt, die Bindungssicherheit zeigt sich in einer Situation, in der der andere gerade nicht verfügbar ist. Das Elternteil muss Nähe und Abstand also gleichzeitig zulassen, selbst wenn es schwerfällt und Angst macht. 20 Oct 2022","https://www.stern.de/gesundheit/naehe-und-abstand--psychiater-erklaert--was-eine-gesunde-eltern-kind-beziehung-ausmacht-32833028.html#:~:text=Eine%20gesunde%20Eltern%2DKind%2DBeziehung%20besteht%20aus%20N%C3%A4he%20und%20Abstand,es%20schwerf%C3%A4llt%20und%20Angst%20macht.","Nähe und Abstand: Psychiater erklärt, was eine gesunde Eltern-Kind ..."
Was macht gute Eltern aus?,Was ist ein gesundes Verhältnis zu den Eltern?,"Gute Eltern leiten das Verhalten ihres Kindes, indem sie gut durchdachte Grenzen setzen. Denn Kinder ohne Grenzen fühlen sich oft verloren. Grenzen und Regeln helfen Kindern, sich geliebt und geschätzt zu fühlen – auch wenn sie manchmal gegen die Beschränkungen rebellieren. 2 Dec 2022","https://www.familie.de/familienleben/eltern/an-diesen-7-zeichen-erkennt-ein-psychologe-ob-ihr-gute-eltern-seid/#:~:text=Gute%20Eltern%20leiten%20das%20Verhalten,manchmal%20gegen%20die%20Beschr%C3%A4nkungen%20rebellieren.",7 Zeichen: Daran erkennen Psychologen liebevolle Eltern
Welche Werte sind Eltern wichtig?,Welche Kompetenzen benötigen Eltern?,"Für die einen sind zum Beispiel Ehrlichkeit, Verlässlichkeit und Offenheit wichtige Werte. Für andere stehen Werte wie Pünktlichkeit, Fleiß und Respekt im Vordergrund. Und wieder andere legen besonders viel Wert auf Freundlichkeit, Hilfsbereitschaft und den Familienzusammenhalt.","https://www.leseliebe.de/artikel/fuer-toleranz-gegen-vorurteile-so-kannst-du-kindern-werte-vermitteln#:~:text=F%C3%BCr%20die%20einen%20sind%20zum,Freundlichkeit%2C%20Hilfsbereitschaft%20und%20den%20Familienzusammenhalt.","Für Toleranz, gegen Vorurteile – so kannst du Kindern Werte vermitteln"
Was sind Bedürfnisse von Eltern?,Welche Kompetenzen benötigen Eltern?,"Besonders wichtig finden es Eltern, ihrem Kind Geborgenheit zu vermitteln (77 Prozent) und ein Vorbild zu sein (70 Prozent). Aber auch Leistung zählt: Fast jeder zweite ist der Meinung: Gute Eltern helfen ihren Kindern in der Schule. Mehr Geld ist kein großes Thema - mehr Zeit dagegen schon. 14 Jan 2015","https://www.marktforschung.de/marktforschung/a/beduerfnisse-von-modernen-eltern-die-familie-ist-wichtig-der-einzelne-aber-auch/#:~:text=Besonders%20wichtig%20finden%20es%20Eltern,Thema%20%2D%20mehr%20Zeit%20dagegen%20schon.",Bedürfnisse von modernen Eltern: Die Familie ist wichtig - der Einzelne ...
Was fördert die Zusammenarbeit mit Eltern?,Was macht eine gute Elternarbeit aus?,"Grundlagen für eine erfolgreiche Zusammenarbeit mit Eltern in der... Familienstrukturen berücksichtigen. ...  Eltern wertschätzen, Empathie entwickeln. ...  Eltern persönlich ansprechen. ...  Eltern beteiligen, das Geschehen durchschaubar machen. ...  Mit anderen Fachkräften zusammenarbeiten. ...  Systematisch und regelmäßig vorgehen. More items...",https://www.kindergesundheit-info.de/fachkraefte/kindergesundheit-in-der-kita/zusammenarbeit-mit-eltern/grundlagen-fuer-erfolg/,Grundlagen für eine erfolgreiche Zusammenarbeit mit Eltern in der Kita
Warum ist die Zusammenarbeit mit Eltern so wichtig?,Was macht eine gute Elternarbeit aus?,"Eltern sind die ersten und wichtigsten Bindungspersonen ihres Kindes und für uns die wichtigsten Partner bei der Bildung und Erziehung der Kinder. Eine gegenseitige Wertschätzung, Anerkennung und Unterstützung sind daher unverzichtbar, um den Kindern die Entwicklung eines positiven Selbstbildes zu ermöglichen.","https://www.kindergarten-am-hirschhof.de/konzeptionelles/zusammenarbeit-mit-eltern#:~:text=Eltern%20sind%20die%20ersten%20und,eines%20positiven%20Selbstbildes%20zu%20erm%C3%B6glichen.",Konzeptionelles - Zusammenarbeit mit Eltern - Kindergarten am Hirschhof
Wie können Eltern die Kita unterstützen?,Warum Elternarbeit so wichtig ist?,"Erzieherinnen können interessierte Eltern bereits in deren Planung einbeziehen: Diese können Ideen beisteuern, organisatorische Aufgaben übernehmen (Objekte besorgen, Kontakte herstellen...), eine besondere Aktivität mit Kindern übernehmen oder auch als Begleitpersonen bei Exkursionen mitkommen.","https://www.kindergartenpaedagogik.de/fachartikel/elternarbeit/formen-der-elternarbeit/1145#:~:text=Erzieherinnen%20k%C3%B6nnen%20interessierte%20Eltern%20bereits,als%20Begleitpersonen%20bei%20Exkursionen%20mitkommen.",Einbindung von Eltern in die pädagogische Arbeit der ...
Welche Formen der Zusammenarbeit mit Eltern gibt es?,Warum Elternarbeit so wichtig ist?,"   Formen der Elternarbeit Elterngespräche. Die regelmäßigen Elterngespräche ermöglichen allen, an der Erziehung und Entwicklung des Kindes beteiligten Personen, sich gegenseitig auszutauschen. ...  Elternabende. ...  Elternbeirat. ...  Elterninformationen. ...  Hospitation. ...  Gemeinsame Feste und Aktivitäten. ...  Elternumfrage (Evaluation) ",https://kindergarten-buchbach.de/eltern/formen-der-elternarbeit/,Formen der Elternarbeit - Kindergarten Buchbach
Wie gelingt eine gute erziehungspartnerschaft?,Was fördert die Zusammenarbeit mit Eltern?,"Erziehungspartnerschaft vertrauensvolle, offene Atmosphäre. gegenseitige Akzeptanz, Toleranz und Wertschätzung. ein kontinuierlicher Austausch zwischen den Eltern und Erzieherinnen und Erziehern. Transparenz seitens des „Nestbereiches“ sowie des „offenen Bereiches“ More items...",https://elbwichtel.froebel.info/fuer-familien/erziehungspartnerschaft,Erziehungspartnerschaft - FRÖBEL-Kindergarten Elbwichtel
Welche Kompetenzen benötigen Eltern?,Was fördert die Zusammenarbeit mit Eltern?,"Eltern brauchen Kompetenzen, um Gesundheit und Entwicklung ihrer Kinder angemessen fördern zu können. Durch Belastungen, wie sie etwa von psychosozialen oder ökonomischen Faktoren ausgehen, können diese Fähigkeiten (zeitweise) eingeschränkt sein oder entsprechende Ressourcen fehlen.",https://www.dji.de/fileadmin/user_upload/fruehehilfen/Qualifizierung_Transfer/Publikation_NZFH_Modul_5_Elterliche_Kompetenzen_st%C3%A4rken.pdf,Elterliche Kompetenzen stärken. - Deutsches Jugendinstitut
Was Kinder den Eltern nie verzeihen?,Was sind Kinder Eltern schuldig?,"11 Dinge, die ein Kind seinen Eltern nie verzeihen wird Schweigen als Strafe. Kinder zu anderen ""abschieben"" Vernachlässigung der Kinder. Schuld für scheiternde Ehe geben. Die Ängste des Kindes auslachen. Lieblingsspielzeug einfach entsorgen. Zu religiösem Glauben zwingen. Kindern den Mund verbieten. More items... • 15 Jun 2020",https://www.wunderweib.de/11-dinge-die-ein-kind-seinen-eltern-nie-verzeihen-wird-101114.html,"11 Dinge, die ein Kind seinen Eltern nie verzeihen wird - Wunderweib"
Was Kinder Eltern nicht verzeihen?,Was sind Kinder Eltern schuldig?,"Anerkennung, Geschwister & der Leistungsdruck     sie sich nicht ernst genommen fühlen. Vor allem das Selbstbewusstsein von Kindern leidet sehr, wenn ihnen vermittelt wird, dass sie ständig etwas Falsches sagen oder machen. Die Meinung von Kindern sollte genauso Gehör finden, wie die von Erwachsenen. 8 Dec 2022","https://www.gofeminin.de/familie/dinge-die-kinder-nie-verzeihen-s3046236.html#:~:text=Anerkennung%2C%20Geschwister%20%26%20der%20Leistungsdruck,-Kinder%20werden%20seelisch&text=sie%20sich%20nicht%20ernst%20genommen,finden%2C%20wie%20die%20von%20Erwachsenen.",Seele in Gefahr: Was Kinder ihren Eltern nie verzeihen - Gofeminin
Was sind schwerwiegende erziehungsfehler?,Was sind Kinder Eltern schuldig?,"Schwerwiegende Erziehungsfehler können ständige Tobsuchtsanfälle, staatsfeindliche Erziehung (z.B. Rechtsradikalismus, Anarchismus, radikale Glaubensgemeinschaft) oder aber auch zu hohe oder zu niedrige Anforderungen an das schulische Engagement sein. Sie können einen Sorgerechtsentzug rechtfertigen.","https://www.kgk-kanzlei.de/rechtsgebiete/familienrecht/sorgerecht-i/#:~:text=Schwerwiegende%20Erziehungsfehler%20k%C3%B6nnen%20st%C3%A4ndige%20Tobsuchtsanf%C3%A4lle,Sie%20k%C3%B6nnen%20einen%20Sorgerechtsentzug%20rechtfertigen.",Sorgerecht I - Familienrecht - KGK Rechtsanwälte
Was ist die Verantwortung von Eltern?,Welche Formen der Zusammenarbeit mit Eltern gibt es?,"Welche Pflichten der Eltern ergeben sich aus der Personensorge? Nach § 1631 BGB umfasst die Personensorge die Pflicht und das Recht, das Kind zu pflegen, zu erziehen, zu beaufsichtigen und seinen Aufenthalt zu bestimmen. Dabei haben die Kinder ein Recht auf gewaltfreie Erziehung.","https://www.baer.bayern.de/erziehung-medien/erziehung/kinder-jugendliche-schuetzen/kinderrechte/#:~:text=%C2%A7%201626%20BGB)-,Welche%20Pflichten%20der%20Eltern%20ergeben%20sich%20aus%20der%20Personensorge%3F,ein%20Recht%20auf%20gewaltfreie%20Erziehung.",Kinderrechte – Elternpflichten - Bayerischer Erziehungsratgeber
Was sind die Ziele der Elternarbeit?,Welche Formen der Zusammenarbeit mit Eltern gibt es?,"   Das zentrale Ziel der Elternarbeit in der Kita ist es, eine Erziehungspartnerschaft einzugehen und die Kinder bestmöglich zu fördern. Dies beinhaltet eine intensive Zusammenarbeit und einen regen Austausch über das Verhalten und die Entwicklung des jeweiligen Kindes sowie die Erziehungsziele der Eltern.","https://www.prokita-portal.de/elternarbeit-kita/#:~:text=Das%20zentrale%20Ziel%20der%20Elternarbeit,sowie%20die%20Erziehungsziele%20der%20Eltern.",Elternarbeit Kita: Gemeinsam die Entwicklung der Kinder fördern
Was ist mir bei Elternarbeit wichtig?,Welche Formen der Zusammenarbeit mit Eltern gibt es?,"Für eine gute Kooperation mit den Eltern sind Grundhaltungen wie Offenheit, Geduld, Akzeptanz, Kontaktfreude, Toleranz, Vertrauen und Dialogbereitschaft sowie partnerschaftliche Umgangsformen unverzichtbar. Das Gespräch, der Dialog, ist die Grundvoraussetzung der Elternarbeit.","https://www.kindergartenpaedagogik.de/fachartikel/elternarbeit/elternarbeit-grundsaetzliches-ueberblicksartikel/elternarbeit-in-kindertageseinrichtungen#:~:text=F%C3%BCr%20eine%20gute%20Kooperation%20mit,ist%20die%20Grundvoraussetzung%20der%20Elternarbeit.",Elternarbeit in Kindertageseinrichtungen
Was ist Eltern bei der Kinderbetreuung wichtig?,Was erwarten die Erzieher von den Eltern?,"Für die Eltern waren z.B. folgende 12 von insgesamt 56 genannten Faktoren besonders wichtig: Personal ist sensibel für Kinder (3,96 von maximal 4 Punkten) Personal zeigt Wärme und Fürsorge (3,92) Personal zeigt Kindern, dass es sich um sie sorgt (3,88)","https://www.kindergartenpaedagogik.de/fachartikel/qualitaet-und-qualitaetssicherung/qualitaet-standards-forderungen-studien/364#:~:text=F%C3%BCr%20die%20Eltern%20waren%20z.B.,sie%20sorgt%20(3%2C88)",Qualitativ gute Kinderbetreuung - Kita-Handbuch
Was ist der Unterschied zwischen Erzieher und Eltern?,Was erwarten die Erzieher von den Eltern?,"Die Eltern sind dabei die Experten für ihr Kind im Speziellen. Erzieher:innen sind dagegen die Experten für die kindliche Entwicklung und Bildung im Allgemeinen. Auch das Kind selbst ist als Gestalter:in seiner eigenen Bildung anzuerkennen, da es eigenaktiv lernt.","https://qualitaet-kita.de/kita-handbuch/bildungs-und-erziehungspartnerschaft/#:~:text=Die%20Eltern%20sind%20dabei%20die,anzuerkennen%2C%20da%20es%20eigenaktiv%20lernt.",Bildungs- und Erziehungspartnerschaft
Wie funktioniert gute Elternarbeit?,Was erwarten die Erzieher von den Eltern?,"Elternarbeit ist erfolgreich, wenn sie Eltern dazu befähigt und darin bestärkt, Fürsprecher ihrer eigenen und anderer Kinder zu sein, d. h. dafür zu sorgen, dass sie eine gerechte Behandlung, Zugang zu optimalen Lernangeboten und eine ihren Fähig- keiten entsprechende individuelle Förderung erhalten.","https://www.schulentwicklung.nrw.de/materialdatenbank/material/download/6895#:~:text=Elternarbeit%20ist%20erfolgreich%2C%20wenn%20sie,keiten%20entsprechende%20individuelle%20F%C3%B6rderung%20erhalten.",Qualitätskriterien erfolgreicher Elternarbeit - Schulentwicklung NRW
Was fördert eine erziehungspartnerschaft?,Warum ist erziehungspartnerschaft so wichtig?,"Durch Erziehungspartnerschaft kann Kontinuität zwischen beiden Lebensbereichen gewährleistet, der größtmögliche Lernerfolg erreicht und die kindliche Entwicklung am besten gefördert werden (Berger 1986; Epstein 1992).","https://www.kindergartenpaedagogik.de/fachartikel/elternarbeit/elternarbeit-grundsaetzliches-ueberblicksartikel/370#:~:text=Durch%20Erziehungspartnerschaft%20kann%20Kontinuit%C3%A4t%20zwischen,Berger%201986%3B%20Epstein%201992).",Erziehungspartnerschaft - Kita-Handbuch
Was erwarte ich als Erzieher von den Eltern?,Warum ist erziehungspartnerschaft so wichtig?,"Die Erzieher/innen sollten dem Kind mit Wertschätzung und Achtung begegnen und die Persönlichkeit jedes Kindes achten. Die Öffnungszeiten der Kita sollten die Arbeitszeiten der Eltern und den Lebensrhythmus der Kinder berücksichtigen, um den Eltern die Vereinbarkeit von Familie und Beruf zu ermöglichen.","https://www.user.tu-berlin.de/vickqsjf/fragebogen.html#:~:text=Die%20Erzieher%2Finnen%20sollten%20dem,Familie%20und%20Beruf%20zu%20erm%C3%B6glichen.",Fragebogen über die Erwartungen von Eltern an Aufgaben einer Kita
Was ist erziehungspartnerschaft und Elternarbeit?,Warum ist erziehungspartnerschaft so wichtig?,"Bildungs- und Erziehungsplan 2006). Elternarbeit als Erziehungspartnerschaft schließt über die leiblichen Eltern hin- aus auch alle wesentlichen Bezugspersonen wie Großeltern, Stief- oder Pflege- eltern des Kindes mit ein.",https://www.beltz.de/fileadmin/beltz/leseproben/978-3-407-63079-7.pdf,"Leseprobe aus Dusolt, Elternarbeit als Erziehungspartnerschaft, ISBN 978 ..."
Sind Eltern für das Verhalten ihrer Kinder verantwortlich?,Was ist die Verantwortung von Eltern?,"Eltern haften nur dann für die Schäden ihrer Kinder, wenn sie ihre Aufsichtspflicht verletzt haben. Was Eltern im Rahmen ihrer Aufsichtspflichten tun müssen, hängt vom Alter des Kindes, der konkreten Situation und damit immer vom Einzelfall ab. Kinder unter sieben Jahren haften selbst nie.","https://www.finanztip.de/aufsichtspflicht/#:~:text=Eltern%20haften%20nur%20dann%20f%C3%BCr,sieben%20Jahren%20haften%20selbst%20nie.",Aufsichtspflicht – Eltern haften für ihre Kinder? Verletzung der ... - Finanztip
Was sind Kinder Eltern schuldig?,Was ist die Verantwortung von Eltern?,"Im BGB steht: Eltern und Kinder sind einander Beistand und Rücksichtnahme schuldig. Daraus könnte man ableiten, dass ein Kind sich um die Organisation des Pflegeheimplatzes kümmern muss. Wirklich einklagbar sind diese Pflichten aber nicht. 29 Sept 2018","https://www.abendblatt.de/vermischtes/journal/thema/article215444105/Was-bin-ich-meinen-Eltern-schuldig.html#:~:text=Im%20BGB%20steht%3A%20Eltern%20und,sind%20diese%20Pflichten%20aber%20nicht.",Was bin ich meinen Eltern schuldig? - Hamburger Abendblatt
Welche Rechte und Pflichten haben Eltern gegenüber ihren Kindern?,Was ist die Verantwortung von Eltern?,"‌Elternrechte und Elternpflichten in Deutschland sind insbesondere im Sorgerecht geregelt. Eltern dürfen und müssen ihre Kinder erziehen, sich um deren Gesundheitsversorgung und Vermögensverwaltung kümmern. Auch müssen sie die Kinder deren Alter entsprechend beaufsichtigen. 23 Mar 2022","https://beratung.de/recht/ratgeber/rechte-und-pflichten-von-eltern-gegenueber-kindern-was-duerf_frmbzc#:~:text=%E2%80%8CElternrechte%20und%20Elternpflichten%20in%20Deutschland,Kinder%20deren%20Alter%20entsprechend%20beaufsichtigen.",Rechte und Pflichten von Eltern (gegenüber Kindern)
Welches Alter prägt ein Kind am meisten?,Was braucht ein Kind von der Mutter?,"Heute weiß man, dass die Prägung in den ersten Lebensjahren einen Menschen deutlich mehr bestimmt als die genetische Veranlagung.","https://www.vaterfreuden.de/vaterschaft/erziehungsfragen/pr%C3%A4gung-%E2%80%93-die-ersten-lebensjahre-sind-entscheidend#:~:text=Heute%20wei%C3%9F%20man%2C%20dass%20die,bestimmt%20als%20die%20genetische%20Veranlagung.",Prägung – Die ersten Lebensjahre sind entscheidend - Vaterfreuden.de
Wie äußern sich Bindungsstörungen bei Kindern?,Was braucht ein Kind von der Mutter?,"„Kinder mit der gehemmten Form einer Bindungsstörung sind ängstlich, unsicher und übervorsichtig, bauen häufig kaum soziale Kontakte auf und zeigen oft ein apathisches Verhalten, das durch Zuwendung nicht beeinflussbar ist“, erläutert der Kinder- und Jugendpsychiater. 19 Sept 2011","https://www.neurologen-und-psychiater-im-netz.org/kinder-jugendpsychiatrie-psychosomatik-und-psychotherapie/ratgeber-archiv/artikel/vernachlaessigung-durch-eltern-verursacht-bindungsstoerungen-bei-kindern/#:~:text=%E2%80%9EKinder%20mit%20der%20gehemmten%20Form,erl%C3%A4utert%20der%20Kinder%2D%20und%20Jugendpsychiater.",Vernachlässigung durch Eltern verursacht Bindungsstörungen bei ...
Was ist das Wichtigste für eine Mutter?,Was braucht ein Kind von der Mutter?,"Eigene Zufriedenheit und Freude am Leben     Eine gute Mutter kümmert sich auch um sich selbst und sagt ""ja"" zum Leben. Dieses Vorbild lässt Kindern Flügel wachsen. Eine Mutter, die Zufriedenheit ausstrahlt, macht auch Kinder zufrieden, ja, so einfach ist das manchmal.","https://www.urbia.de/magazin/familienleben/muetter/die-10-wichtigsten-eigenschaften-einer-guten-mutter#:~:text=Eigene%20Zufriedenheit%20und%20Freude%20am,so%20einfach%20ist%20das%20manchmal.",Die 10 wichtigsten Eigenschaften einer guten Mutter - urbia.de
Was ist die Aufgabe einer Mutter?,Was Eltern dürfen und was nicht?,"Im sozialen und psychologischen Sinne ist „Mutter“, wer (als Frau) einem Kind Mutterliebe entgegenbringt und damit die Grundlage dafür schafft, dass das Kind seine (meist) erste emotionale Bindung an einen anderen Menschen herstellen kann.","https://de.wikipedia.org/wiki/Mutter#:~:text=Im%20sozialen%20und%20psychologischen%20Sinne,einen%20anderen%20Menschen%20herstellen%20kann.",Mutter - Wikipedia
Ist Kinder anschreien strafbar?,Was Eltern dürfen und was nicht?,"Es sollte aber eine Ausnahme sein"", beruhigt auch Dr. Spitczok von Brisinski. Dass Eltern nicht durchgehend geduldig sein müssen, findet auch der Autor und Familientherapeut Jesper Juul, der auf die Frage ""Darf man sein Kind anschreien?"" einmal antwortete: ""Ja. Darf man.","https://www.urbia.de/magazin/familienleben/erziehung/darf-ich-mein-kind-anschreien#:~:text=Es%20sollte%20aber%20eine%20Ausnahme,Darf%20man.",Darf ich mein Kind anschreien? - urbia.de
Wie sehr beeinflussen Eltern ihre Kinder?,Was Eltern dürfen und was nicht?,"Eltern nehmen Einfluss auf ihre Kinder, indem sie ihre Kooperationsbereitschaft, Lernmotivation und Fähigkeit zur Selbststeuerung fördern und ihr Wissens- und Handlungsrepertoire durch Instruktion, Anregung und Vorbild erweitern.",https://www.dji.de/fileadmin/user_upload/bibs/Vom_einfluss_der_eltern.pdf,Vom Einfluss der Eltern - Deutsches Jugendinstitut
Was sind die 5 Säulen guter Erziehung?,Wie heißen die 4 Erziehungsstile?,"·Fünf Säulen einer guten Erziehung    2003b). Die fünf Säulen «Liebe», «Achtung», «Kooperation», «Struktur» und «Förderung» bieten ein eingängiges Instrumentarium, mit dem Eltern ihren Erziehungsstil und ihre Beziehung zum Kind hinterfragen können. 26 Jan 2006","https://www.eltern-bildung.at/intern-news/elternbildungsveranstaltung-am-2-12-2005-was-eltern-brauchen-und-elternkurse-bieten-koennen/#:~:text=%C2%B7F%C3%BCnf%20S%C3%A4ulen%20einer%20guten%20Erziehung&text=2003b).,Beziehung%20zum%20Kind%20hinterfragen%20k%C3%B6nnen.",Was Eltern brauchen und Elternkurse bieten können - Eltern-Bildung.at
Was für pädagogische Methoden gibt es?,Wie heißen die 4 Erziehungsstile?,2. Pädagogische Verfahren und Methoden 2.1 Am Arbeitsprozess orientierte Weiterbildung (APO) Die APO entstand (als APO-IT) zusammen mit der Fortbildungsverordnung IT im Jahr 2002. ...  2.2 Atelierarbeit. ...  2.3 Brainstroming. ...  2.4 Briefmethode. ...  2.6 Coaching. ...  2.7 Demokratie im Kleinen. ...  2.8 Einarbeitung. ...  2.9 Erkundung. More items...,http://methodenpool.uni-koeln.de/e-learning/pmethoden.html,Pädagogische Methoden - m e t h o d e n p o o l . u n i
Welche 5 Erziehungsstile gibt es?,Wie heißen die 4 Erziehungsstile?,Zu diesen Arten von Erziehung gehören beispielsweise: der permissive Erziehungsstil. der antiautoritäre Erziehungsstil. der egalitäre Erziehungsstil. der autoritative Erziehungsstil. der autokratische Erziehungsstil. der negierende Erziehungsstil. ,https://www.hellofamily.ch/de/familienratgeber/familienleben/erziehung/erziehungsstile.html,Erziehungsstile im Überblick – Hello Family Club
Welche 4 erziehungsstile gibt es?,Was sind die Ziele der Erziehung?,"   Die 4 Erziehungsstile nach Diana Baumrind    Diana Baumrind unterscheidet zwischen vier Erziehungsstilen: dem autoritären, dem autoritativen, dem nachgiebig/verwöhnenden und dem vernachlässigenden Erziehungsstil. 29 Dec 2021","https://insights.gostudent.org/diana-baumrind-erziehungsstile#:~:text=%F0%9F%91%87-,Die%204%20Erziehungsstile%20nach%20Diana%20Baumrind,verw%C3%B6hnenden%20und%20dem%20vernachl%C3%A4ssigenden%20Erziehungsstil.",Diana Baumrind & ihre 4 Erziehungsstile | GoStudent
Was sind die Grenzen der Erziehung?,Was sind die Ziele der Erziehung?,"An Grenzen der Erziehung stößt man dann, wenn der Bereich verlassen wird, in welchem erzieherisches Handeln möglich, erlaubt oder wirksam ist, bzw. wenn man durch bestimmte Einflußfaktoren an der Erreichung von Erziehungszielen gehindert wird.","https://www.grin.com/document/28532#:~:text=An%20Grenzen%20der%20Erziehung%20st%C3%B6%C3%9Ft,Erreichung%20von%20Erziehungszielen%20gehindert%20wird.",Grenzen der Erziehung - GRIN
Warum ist Erziehung wichtig Pädagogik?,Was sind die Ziele der Erziehung?,"Erziehung ist ein Bestandteil des umfassenden Sozialisationsprozesses; der Bestandteil nämlich, bei dem von Erwachsenen versucht wird, bewusst in den Prozess der Persönlich- keitsentwicklung von Kindern einzugreifen - mit dem Ziel, sie zu selbstständigen, leistungsfähigen und verantwortungsvollen Menschen zu bilden.",https://www.hf.uni-koeln.de/data/lebama/File/Definitionen%20von%20Erziehung.pdf,Definitionen von Erziehung
Was ist das Wichtigste in der Erziehung?,Was bedeutet Erziehung kurz erklärt?,"   Ganz wichtig ist die Liebe zum Kind. Eltern sollten Freude daran haben, ihr Kind zu erziehen und die Beschäftigung mit ihm nicht als Belastung sehen. Auch wenn die Erziehung eine große Verantwortung darstellt, kann sie viel Spaß bereiten. Besonders wichtig ist, das Kind in seiner Persönlichkeit zu achten.","https://www.planet-wissen.de/gesellschaft/lernen/geschichte_der_erziehung/pwieerziehungheute100.html#:~:text=Ganz%20wichtig%20ist%20die%20Liebe,in%20seiner%20Pers%C3%B6nlichkeit%20zu%20achten.",Erziehung heute - Lernen - Gesellschaft - Planet Wissen
Was ist eine gute Erziehung?,Was bedeutet Erziehung kurz erklärt?,"   Die fünf Eckpfeiler gelungener Erziehung bestehen laut mehreren wissenschaftlichen Untersuchungen aus folgenden Komponenten: Liebe, Respekt, Verbindlichkeit, Bildung und Kooperation. Wie das genau gemeint ist und im Alltag einer Familie umgesetzt werden kann, zeigen wir in den folgenden Beispielen.","https://www.elternwissen.com/erziehung-entwicklung/erziehung-tipps/art/tipp/die-richtige-erziehung-5-geheimnisse-der-erziehungsprofis.html#:~:text=Die%20f%C3%BCnf%20Eckpfeiler%20gelungener%20Erziehung,wir%20in%20den%20folgenden%20Beispielen.",Die richtige Kindererziehung: 5 Geheimnisse von Erziehungsprofis
Was ist die Aufgabe der Erziehung?,Was bedeutet Erziehung kurz erklärt?,"Erziehung versucht, Menschen in ihrem Denken und Handeln so zu begleiten, dass sie Ver- antwortung für sich selbst und gegenüber ihren Mitmenschen übernehmen können.",https://www.sonderpaedagogik.uni-wuerzburg.de/fileadmin/06040031/user_upload/Erziehung_-_Aufgabe_und_Anliegen_der_Sonderpaedagogik_Wuerzburg_Muenchen__1_.pdf,Erziehung – Aufgabe und Anliegen der Sonderpädagogik
Warum ist Struktur für Kinder wichtig?,Was sind die 5 Säulen guter Erziehung?,"Durch klare Strukturen sind Kinder angehalten, bestimmte Handlungen immer wieder auszuüben. Durch diese Wiederholung werden sie automatisch besser darin. Sie machen die positive Erfahrung, Dinge eigenständig bewältigen zu können, was das Selbstbewusstsein stärkt und zu einer gewissen inneren Ruhe führt.","https://www.dak.de/dak/meine-familie/so-wichtig-sind-geregelte-tagesablaeufe-fuer-kinder-2504398.html#:~:text=Durch%20klare%20Strukturen%20sind%20Kinder,einer%20gewissen%20inneren%20Ruhe%20f%C3%BChrt.",Der geregelte Tagesablauf – darum ist er für Kinder so wichtig
Was ist Autorität in der Erziehung?,Was sind die 5 Säulen guter Erziehung?,"   Der autoritäre Erziehungsstil ist dabei durch eine starke hierarchische Ordnung in der Familie geprägt. An der Spitze stehen die Eltern bzw. die Erziehenden. Sie stellen strenge Regeln auf, üben Kontrolle aus, bestrafen Fehlverhalten und haben die alleinige Entscheidungsgewalt in allen Lebenslagen. 24 Jun 2020","https://www.profiling-institut.de/der-autoritaere-erziehungsstil/#:~:text=Der%20autorit%C3%A4re%20Erziehungsstil%20ist%20dabei,alleinige%20Entscheidungsgewalt%20in%20allen%20Lebenslagen.",Der autoritäre Erziehungsstil: Merkmale und Auswirkungen
Wie wird ein Kind ausgeglichen?,Was sind die 5 Säulen guter Erziehung?,"Bettgehzeiten, zusammen frühstücken, feste iPad-Zeiten oder der sonntägliche Spaziergang. Routinen geben unserem Kind Sicherheit, Stabilität und ein Gefühl von Kontrolle. Ein ständig wechselnder und improvisierter Tagesablauf kann Kinder dagegen immens stressen. 16 Oct 2018","https://www.brigitte.de/familie/mitfuehlen/ausgeglichene-kinder--mit-diesen-erziehungstricks-klappt-s-11474980.html#:~:text=Bettgehzeiten%2C%20zusammen%20fr%C3%BChst%C3%BCcken%2C%20feste%20iPad,kann%20Kinder%20dagegen%20immens%20stressen.",Ausgeglichene Kinder: Mit diesen Erziehungstricks klappt's - Brigitte
